"locale","district_id","name"
"th_TH","Nong Kom Ko","หนองกอมเกาะ"
"th_TH","Hat Kham","หาดคำ"
"th_TH","Hin Ngom","หินโงม"
"th_TH","Lao Thong","เหล่าทอง"
"th_TH","Kham Kaeo","คำแก้ว"
"th_TH","Tham Charoen","ถ้ำเจริญ"
"th_TH","Pho Tak","โพธิ์ตาก"
"th_TH","Phon Thong","โพนทอง"
"th_TH","Dan Si Suk","ด่านศรีสุข"
"th_TH","Soem","เซิม"
"th_TH","Lao Tang Kham","เหล่าต่างคำ"
"th_TH","Kut Bong","กุดบง"
"th_TH","Chumphon","จุมพล"
"th_TH","Chum Chang","ชุมช้าง"
"th_TH","Thung Luang","ทุ่งหลวง"
"th_TH","Na Nang","นาหนัง"
"th_TH","Ban Pho","บ้านโพธิ์"
"th_TH","Ban Phue","บ้านผือ"
"th_TH","Wat Luang","วัดหลวง"
"th_TH","Sang Nang Khao","สร้างนางขาว"
"th_TH","Khok Khon","โคกคอน"
"th_TH","Phon Sa","โพนสา"
"th_TH","Kong Nang","กองนาง"
"th_TH","Tha Bo","ท่าบ่อ"
"th_TH","Na Kha","นาข่า"
"th_TH","Nam Mong","น้ำโมง"
"th_TH","Ban Duea","บ้านเดื่อ"
"th_TH","Ban Thon","บ้านถ่อน"
"th_TH","Ban Wan","บ้านว่าน"
"th_TH","Nong Nang","หนองนาง"
"th_TH","Pho Mak Khaeng","โพธิ์หมากแข้ง"
"th_TH","Tha Dok Kham","ท่าดอกคำ"
"th_TH","Phon Phaeng","โพนแพง"
"th_TH","Na Thap Hai","นาทับไฮ"
"th_TH","Ban Ton","บ้านต้อน"
"th_TH","Phra Bat Na Sing","พระบาทนาสิงห์"
"th_TH","Rattanawapi","รัตนวาปี"
"th_TH","Ban Mo","บ้านหม้อ"
"th_TH","Prabuddhabat","พระพุทธบาท"
"th_TH","Phan Phrao","พานพร้าว"
"th_TH","Nong Pla Pak","หนองปลาปาก"
"th_TH","Khok Chang","คอกช้าง"
"th_TH","Ban Fang","บ้านฝาง"
"th_TH","Sakhrai","สระใคร"
"th_TH","Kaeng Kai","แก้งไก่"
"th_TH","Na Ngio","นางิ้ว"
"th_TH","Ban Muang","บ้านม่วง"
"th_TH","Pha Tang","ผาตั้ง"
"th_TH","Sangkhom","สังคม"
"th_TH","Chiang Yuen","เชียงยืน"
"th_TH","Suea Thao","เสือเฒ่า"
"th_TH","Lao Bua Ban","เหล่าบัวบาน"
"th_TH","Phon Thong","โพนทอง"
"th_TH","Ku Thong","กู่ทอง"
"th_TH","Don Ngoen","ดอนเงิน"
"th_TH","Na Thong","นาทอง"
"th_TH","Nong Son","หนองซอน"
"th_TH","Koeng","เกิ้ง"
"th_TH","Khwao","เขวา"
"th_TH","Kaeng Loeng Chan","แก่งเลิงจาน"
"th_TH","Waeng Nang","แวงน่าง"
"th_TH","Khok Ko","โคกก่อ"
"th_TH","Don Wan","ดอนหว่าน"
"th_TH","Talat","ตลาด"
"th_TH","Tha Tum","ท่าตูม"
"th_TH","Tha Song Khon","ท่าสองคอน"
"th_TH","Bua Kho","บัวค้อ"
"th_TH","Lat Phatthana","ลาดพัฒนา"
"th_TH","Nong No","หนองโน"
"th_TH","Nong Pling","หนองปลิง"
"th_TH","Huai Aeng","ห้วยแอ่ง"
"th_TH","Kae Dam","แกดำ"
"th_TH","Non Phi Ban","โนนภิบาล"
"th_TH","Mittraphap","มิตรภาพ"
"th_TH","Wang Saeng","วังแสง"
"th_TH","Nong Kung","หนองกุง"
"th_TH","Khwao Rai","เขวาไร่"
"th_TH","Khuean","เขื่อน"
"th_TH","Loeng Tai","เลิงใต้"
"th_TH","Lao","เหล่า"
"th_TH","Kaeng Kae","แก้งแก"
"th_TH","Phaeng","แพง"
"th_TH","Hae Tai","แห่ใต้"
"th_TH","Phon Ngam","โพนงาม"
"th_TH","Don Klang","ดอนกลาง"
"th_TH","Yang Tha Chaeng","ยางท่าแจ้ง"
"th_TH","Yang Noi","ยางน้อย"
"th_TH","Wang Yao","วังยาว"
"th_TH","Nong Lek","หนองเหล็ก"
"th_TH","Nong Kung Sawan","หนองกุงสวรรค์"
"th_TH","Nong Bon","หนองบอน"
"th_TH","Nong Bua","หนองบัว"
"th_TH","Hua Khwang","หัวขวาง"
"th_TH","Khwao Yai","เขวาใหญ่"
"th_TH","Khok Phra","โคกพระ"
"th_TH","Kut Sai Cho","กุดใส้จ่อ"
"th_TH","Kham Thao Phatthana","ขามเฒ่าพัฒนา"
"th_TH","Kham Riang","ขามเรียง"
"th_TH","Khanthararat","คันธารราษฎร์"
"th_TH","Tha Khon Yang","ท่าขอนยาง"
"th_TH","Na Si Nuan","นาสีนวน"
"th_TH","Makha","มะค่า"
"th_TH","Si Suk","ศรีสุข"
"th_TH","Loeng Faek","เลิงแฝก"
"th_TH","Kut Rang","กุดรัง"
"th_TH","Na Pho","นาโพธิ์"
"th_TH","Nong Waeng","หนองแวง"
"th_TH","Huai Toei","ห้วยเตย"
"th_TH","Lao Dok Mai","เหล่าดอกไม้"
"th_TH","Kut Pla Duk","กุดปลาดุก"
"th_TH","Chuen Chom","ชื่นชม"
"th_TH","Nong Kung","หนองกุง"
"th_TH","Khwao Rai","เขวาไร่"
"th_TH","Na Chueak","นาเชือก"
"th_TH","Po Phan","ปอพาน"
"th_TH","San Pa Tong","สันป่าตอง"
"th_TH","Samrong","สำโรง"
"th_TH","Nong Mek","หนองเม็ก"
"th_TH","Nong Ruea","หนองเรือ"
"th_TH","Nong Daeng","หนองแดง"
"th_TH","Nong Pho","หนองโพธิ์"
"th_TH","Nong Kung","หนองกุง"
"th_TH","Ku Santarat","กู่สันตรัตน์"
"th_TH","Dong Duan","ดงดวน"
"th_TH","Dong Bang","ดงบัง"
"th_TH","Dong Yang","ดงยาง"
"th_TH","Nong Khu","นาคูหนองคู"
"th_TH","Na Dun","นาดูน"
"th_TH","Phra That","พระธาตุ"
"th_TH","Nong Phai","หนองไผ่"
"th_TH","Hua Dong","หัวดง"
"th_TH","Non Daeng","โนนแดง"
"th_TH","Non Rasi","โนนราษี"
"th_TH","Kamphi","กำพี้"
"th_TH","Don Ngua","ดอนงัว"
"th_TH","Borabue","บรบือ"
"th_TH","Bo Yai","บ่อใหญ่"
"th_TH","Bua Mat","บัวมาศ"
"th_TH","Yang","ยาง"
"th_TH","Wang Mai","วังใหม่"
"th_TH","Wang Chai","วังไชย"
"th_TH","Nong Ko","หนองโก"
"th_TH","Nong Khu Khat","หนองคูขาด"
"th_TH","Nong Chik","หนองจิก"
"th_TH","Nong Muang","หนองม่วง"
"th_TH","Nong Sim","หนองสิม"
"th_TH","Mek Dam","เม็กดำ"
"th_TH","Mueang Tao","เมืองเตา"
"th_TH","Mueang Suea","เมืองเสือ"
"th_TH","Wiang Chai","เวียงชัย"
"th_TH","Wiang Sa-at","เวียงสะอาด"
"th_TH","Kam Pu","ก้ามปู"
"th_TH","Na Si Nuan","นาสีนวล"
"th_TH","Palan","ปะหลาน"
"th_TH","Phan Aen","ภารแอ่น"
"th_TH","Rat Charoen","ราษฎร์เจริญ"
"th_TH","Rat Phatthana","ราษฎร์พัฒนา"
"th_TH","Lan Sakae","ลานสะแก"
"th_TH","Nong Bua","หนองบัว"
"th_TH","Nong Bua Kaeo","หนองบัวแก้ว"
"th_TH","Waeng Dong","แวงดง"
"th_TH","Kham Rian","ขามเรียน"
"th_TH","Dong Mueang","ดงเมือง"
"th_TH","Na Phu","นาภู"
"th_TH","Ban Ku","บ้านกู่"
"th_TH","Yang Sisurat","ยางสีสุราช"
"th_TH","Nong Bua Santu","หนองบัวสันตุ"
"th_TH","Suea Kok","เสือโก้ก"
"th_TH","Khaen","แคน"
"th_TH","Khok Si Thonglang","โคกสีทองหลาง"
"th_TH","Pho Chai","โพธิ์ชัย"
"th_TH","Kham Pom","ขามป้อม"
"th_TH","Ngua Ba","งัวบา"
"th_TH","Dong Yai","ดงใหญ่"
"th_TH","Na Kha","นาข่า"
"th_TH","Ban Wai","บ้านหวาย"
"th_TH","Pracha Phatthana","ประชาพัฒนา"
"th_TH","Nong Saeng","หนองแสง"
"th_TH","Nong Saen","หนองแสน"
"th_TH","Nong Hai","หนองไฮ"
"th_TH","Nong Thum","หนองทุ่ม"
"th_TH","Hua Ruea","หัวเรือ"
"th_TH","Na Nuan","นานวล"
"th_TH","Saen Suk","แสนสุข"
"th_TH","Khok Sawang","โคกสว่าง"
"th_TH","Pho Yai","โพธิ์ใหญ่"
"th_TH","Pho Chai","โพธิ์ชัย"
"th_TH","Kut Nam Sai","กุดน้ำใส"
"th_TH","Kho Yai","ค้อใหญ่"
"th_TH","Kham Hai","คำไฮ"
"th_TH","Chanuwan","ชานุวรรณ"
"th_TH","Phanom Phrai","พนมไพร"
"th_TH","Wari Sawat","วารีสวัสดิ์"
"th_TH","Sa Kaeo","สระแก้ว"
"th_TH","Nong Thap Thai","หนองทัพไทย"
"th_TH","Kaset Wisai","เกษตรวิสัย"
"th_TH","Mueang Bua","เมืองบัว"
"th_TH","Lao Luang","เหล่าหลวง"
"th_TH","Non Sawang","โนนสว่าง"
"th_TH","Kamphaeng","กำแพง"
"th_TH","Ku Ka Sing","กู่กาสิงห์"
"th_TH","Dong Khrang Yai","ดงครั่งใหญ่"
"th_TH","Dong Khrang Noi","ดงครั่งน้อย"
"th_TH","Thung Thong","ทุ่งทอง"
"th_TH","Nam Om","น้ำอ้อม"
"th_TH","Ban Fang","บ้านฝาง"
"th_TH","Sing Khok","สิงห์โคก"
"th_TH","Nong Waeng","หนองแวง"
"th_TH","Chiang Khwan","เชียงขวัญ"
"th_TH","Ban Khueang","บ้านเขือง"
"th_TH","Phra Chao","พระเจ้า"
"th_TH","Phra That","พระธาตุ"
"th_TH","Phlapphla","พลับพลา"
"th_TH","Mu Mon","หมูม้น"
"th_TH","Moei Wadi","เมยวดี"
"th_TH","Chom Sa-at","ชมสะอาด"
"th_TH","Chumphon","ชุมพร"
"th_TH","Bung Loet","บุ่งเลิศ"
"th_TH","Mueang Thong","เมืองทอง"
"th_TH","Nuea Mueang","เหนือเมือง"
"th_TH","Khaen Yai","แคนใหญ่"
"th_TH","Non Tan","โนนตาล"
"th_TH","Non Rang","โนนรัง"
"th_TH","Nai Mueang","ในเมือง"
"th_TH","Khon Kaen","ขอนแก่น"
"th_TH","Dong Lan","ดงลาน"
"th_TH","Na Pho","นาโพธิ์"
"th_TH","Po Phan","ปอภาร (ปอพาน)"
"th_TH","Rop Mueang","รอบเมือง"
"th_TH","Sa-at Sombun","สะอาดสมบูรณ์"
"th_TH","Si Kaeo","สีแก้ว"
"th_TH","Nong Kaeo","หนองแก้ว"
"th_TH","Nong Waeng","หนองแวง"
"th_TH","Mueang Suang","เมืองสรวง"
"th_TH","Kok Kung","กกกุง"
"th_TH","Khu Mueang","คูเมือง"
"th_TH","Nong Phue","หนองผือ"
"th_TH","Nong Hin","หนองหิน"
"th_TH","Ko Kaeo","เกาะแก้ว"
"th_TH","Mueang Phrai","เมืองไพร"
"th_TH","Lao Noi","เหล่าน้อย"
"th_TH","Pho Thong","โพธิ์ทอง"
"th_TH","Klang","กลาง"
"th_TH","Khwan Mueang","ขวัญเมือง"
"th_TH","Khwao","ขวาว"
"th_TH","Tha Muang","ท่าม่วง"
"th_TH","Na Mueang","นาเมือง"
"th_TH","Na Loeng","นาเลิง"
"th_TH","Na Saeng","นาแซง"
"th_TH","Na Ngam","นางาม"
"th_TH","Bueng Kluea","บึงเกลือ"
"th_TH","Phon Sawan","พรสวรรค์"
"th_TH","Phu Ngoen","ภูเงิน"
"th_TH","Wang Luang","วังหลวง"
"th_TH","Si Wilai","ศรีวิลัย"
"th_TH","Nong Luang","หนองหลวง"
"th_TH","Chiang Mai","เชียงใหม่"
"th_TH","Pho Si","โพธิ์ศรี"
"th_TH","Kham Pia","ขามเปี้ย"
"th_TH","Kham Pha-ung","คำพอุง"
"th_TH","Don Ong","ดอนโอง"
"th_TH","Bua Kham","บัวคำ"
"th_TH","Sa-at","สะอาด"
"th_TH","Nong Ta Kai","หนองตาไก้"
"th_TH","Akkha Kham","อัคคะคำ"
"th_TH","Phon Sai","โพนทราย"
"th_TH","Tha Hat Yao","ท่าหาดยาว"
"th_TH","Yang Kham","ยางคำ"
"th_TH","Si Sawang","ศรีสว่าง"
"th_TH","Samkha","สามขา"
"th_TH","Waeng","แวง"
"th_TH","Khok Kok Muang","โคกกกม่วง"
"th_TH","Khok Sung","โคกสูง"
"th_TH","Non Chai Si","โนนชัยศรี"
"th_TH","Pho Thong","โพธิ์ทอง"
"th_TH","Pho Si Sawang","โพธิ์ศรีสว่าง"
"th_TH","Kham Na Di","คำนาดี"
"th_TH","Na Udom","นาอุดม"
"th_TH","Phrom Sawan","พรมสวรรค์"
"th_TH","Wang Samakkhi","วังสามัคคี"
"th_TH","Sa Nok Kaeo","สระนกแก้ว"
"th_TH","Sawang","สว่าง"
"th_TH","Nong Yai","หนองใหญ่"
"th_TH","Um Mao","อุ่มเม่า"
"th_TH","Mueang Hong","เมืองหงส์"
"th_TH","Khok Lam","โคกล่าม"
"th_TH","Dong Daeng","ดงแดง"
"th_TH","Dong Klang","ดงกลาง"
"th_TH","Du Noi","ดู่น้อย"
"th_TH","Nam Sai","น้ำใส"
"th_TH","Pa Sang","ป่าสังข์"
"th_TH","Lin Fa","ลิ้นฟ้า"
"th_TH","Si Khot","ศรีโคตร"
"th_TH","Nong Phue","หนองผือ"
"th_TH","Hua Chang","หัวช้าง"
"th_TH","I Ngong","อีง่อง"
"th_TH","Saen Chat","แสนชาติ"
"th_TH","Changhan","จังหาร"
"th_TH","Dong Sing","ดงสิงห์"
"th_TH","Din Dam","ดินดำ"
"th_TH","Pa Fa","ปาฝา"
"th_TH","Phak Waen","ผักแว่น"
"th_TH","Muang Lat","ม่วงลาด"
"th_TH","Yang Yai","ยางใหญ่"
"th_TH","Thoet Thai","เทอดไทย"
"th_TH","Lao","เหล่า"
"th_TH","Thung Khao Luang","ทุ่งเขาหลวง"
"th_TH","Bueng Ngam","บึงงาม"
"th_TH","Maba","มะบ้า"
"th_TH","Khwao Thung","เขวาทุ่ง"
"th_TH","Mueang Noi","เมืองน้อย"
"th_TH","Phaisan","ไพศาล"
"th_TH","Thong Thani","ธงธานี"
"th_TH","Thawat Buri","ธวัชบุรี"
"th_TH","Niwet","นิเวศน์"
"th_TH","Bueng Nakhon","บึงนคร"
"th_TH","Ma-ue","มะอึ"
"th_TH","Ratchathani","ราชธานี"
"th_TH","Nong Phai","หนองไผ่"
"th_TH","Nong Phok","หนองพอก"
"th_TH","Um Mao","อุ่มเม้า"
"th_TH","Non Sa-nga","โนนสง่า"
"th_TH","Non Sawan","โนนสวรรค์"
"th_TH","Phon Sung","โพนสูง"
"th_TH","Khilek","ขี้เหล็ก"
"th_TH","Dok Lam","ดอกล้ำ"
"th_TH","Bua Daeng","บัวแดง"
"th_TH","Sa Bua","สระบัว"
"th_TH","Nong Khaen","หนองแคน"
"th_TH","Mueang Plueai","เมืองเปลือย"
"th_TH","Pho Thong","โพธิ์ทอง"
"th_TH","Phosai","โพธิ์สัย"
"th_TH","Ban Bak","บ้านบาก"
"th_TH","Si Somdet","ศรีสมเด็จ"
"th_TH","Suan Chik","สวนจิก"
"th_TH","Nong Waeng Khuang","หนองแวงควง"
"th_TH","Nong Yai","หนองใหญ่"
"th_TH","Mueang Thung","เมืองทุ่ง"
"th_TH","Champa Khan","จำปาขัน"
"th_TH","Chang Phueak","ช้างเผือก"
"th_TH","Dok Mai","ดอกไม้"
"th_TH","Thung Kula","ทุ่งกุลา"
"th_TH","Thung Si Mueang","ทุ่งศรีเมือง"
"th_TH","Thung Luang","ทุ่งหลวง"
"th_TH","Na Yai","นาใหญ่"
"th_TH","Nam Kham","น้ำคำ"
"th_TH","Bo Phan Khan","บ่อพันขัน"
"th_TH","Sa Khu","สระคู"
"th_TH","Huai Hin Lat","ห้วยหินลาด"
"th_TH","Hua Thon","หัวโทน"
"th_TH","Hua Chang","หัวช้าง"
"th_TH","Hin Kong","หินกอง"
"th_TH","Khok Sawang","โคกสว่าง"
"th_TH","Kok Pho","กกโพธิ์"
"th_TH","Tha Sida","ท่าสีดา"
"th_TH","Bueng Ngam","บึงงาม"
"th_TH","Pha Nam Yoi","ผาน้ำย้อย"
"th_TH","Phukhao Thong","ภูเขาทอง"
"th_TH","Rop Mueang","รอบเมือง"
"th_TH","Nong Khun Yai","หนองขุ่นใหญ่"
"th_TH","Nong Phok","หนองพอก"
"th_TH","Den Rat","เด่นราษฎร์"
"th_TH","Duk Ueng","ดูกอึ่ง"
"th_TH","Sao Hae","สาวแห"
"th_TH","Nong Hi","หนองฮี"
"th_TH","Phon Mueang","โพนเมือง"
"th_TH","Hora","โหรา"
"th_TH","Khilek","ขี้เหล็ก"
"th_TH","Ban Chaeng","บ้านแจ้ง"
"th_TH","Ban Du","บ้านดู่"
"th_TH","Nong Kham","หนองขาม"
"th_TH","Nong Bua","หนองบัว"
"th_TH","Nong Muen Than","หนองหมื่นถ่าน"
"th_TH","Nom","หน่อม"
"th_TH","At Samat","อาจสามารถ"
"th_TH","Kut Pla Khao","กุดปลาค้าว"
"th_TH","Kut Sim Khum Mai","กุดสิมคุ้มใหม่"
"th_TH","Khum Kao","คุ้มเก่า"
"th_TH","Song Plueai","สงเปลือย"
"th_TH","Saphang Thong","สระพังทอง"
"th_TH","Nong Phue","หนองผือ"
"th_TH","Chiang Khruea","เชียงเครือ"
"th_TH","Nuea","เหนือ"
"th_TH","Phon Thong","โพนทอง"
"th_TH","Phai","ไผ่"
"th_TH","Klang Muen","กลางหมื่น"
"th_TH","Kalasin","กาฬสินธุ์"
"th_TH","Khamin","ขมิ้น"
"th_TH","Na Chan","นาจารย์"
"th_TH","Bueng Wichai","บึงวิชัย"
"th_TH","Phu Din","ภูดิน"
"th_TH","Phu Po","ภูปอ"
"th_TH","Lam Khlong","ลำคลอง"
"th_TH","Lam Pao","ลำปาว"
"th_TH","Lam Phan","ลำพาน"
"th_TH","Nong Kung","หนองกุง"
"th_TH","Lup","หลุบ"
"th_TH","Huai Pho","ห้วยโพธิ์"
"th_TH","Chao Tha","เจ้าท่า"
"th_TH","Khok Sombun","โคกสมบูรณ์"
"th_TH","Phon Ngam","โพนงาม"
"th_TH","Kamalasai","กมลาไสย"
"th_TH","Dong Ling","ดงลิง"
"th_TH","Thanya","ธัญญา"
"th_TH","Nong Paen","หนองแปน"
"th_TH","Lak Mueang","หลักเมือง"
"th_TH","Lao Yai","เหล่าใหญ่"
"th_TH","Lao Hai Ngam","เหล่าไฮงาม"
"th_TH","Chaen Laen","แจนแลน"
"th_TH","Kut Khao","กุดค้าว"
"th_TH","Kut Wa","กุดหว้า"
"th_TH","Chum Chang","จุมจัง"
"th_TH","Na Ko","นาโก"
"th_TH","Na Kham","นาขาม"
"th_TH","Bua Khao","บัวขาว"
"th_TH","Som Sa-at","สมสะอาด"
"th_TH","Sam Kha","สามขา"
"th_TH","Nong Hang","หนองห้าง"
"th_TH","Noen Yang","เนินยาง"
"th_TH","Phon","โพน"
"th_TH","Din Chi","ดินจี่"
"th_TH","Thung Khlong","ทุ่งคลอง"
"th_TH","Na Than","นาทัน"
"th_TH","Na Bon","นาบอน"
"th_TH","Lao Klang","เหล่ากลาง"
"th_TH","Khok Sa-at","โคกสะอาด"
"th_TH","Non Sila Loeng","โนนศิลาเลิง"
"th_TH","Khong Chai Phatthana","ฆ้องชัยพัฒนา"
"th_TH","Lam Chi","ลำชี"
"th_TH","Dong Phayung","ดงพยุง"
"th_TH","Don Chan","ดอนจาน"
"th_TH","Na Champa","นาจำปา"
"th_TH","Muang Na","ม่วงนา"
"th_TH","Sa-at Chai Si","สะอาดไชยศรี"
"th_TH","Kung Kao","กุงเก่า"
"th_TH","Kut Chik","กุดจิก"
"th_TH","Dong Sombun","ดงสมบูรณ์"
"th_TH","Tha Khantho","ท่าคันโท"
"th_TH","Na Tan","นาตาล"
"th_TH","Yang Um","ยางอู้ม"
"th_TH","Non Na Chan","โนนนาจาน"
"th_TH","Na Khu","นาคูนาคู"
"th_TH","Bo Kaeo","บ่อแก้ว"
"th_TH","Phu Laen Chang","ภูแล่นช้าง"
"th_TH","Sai Na Wang","สายนาวัง"
"th_TH","Na Mon","นามน"
"th_TH","Yot Kaeng","ยอดแกง"
"th_TH","Song Plueai","สงเปลือย"
"th_TH","Nong Bua","หนองบัว"
"th_TH","Lak Liam","หลักเหลี่ยม"
"th_TH","Khao Phra Non","เขาพระนอน"
"th_TH","Woe","เว่อ"
"th_TH","Non Sung","โนนสูง"
"th_TH","Khlong Kham","คลองขาม"
"th_TH","Don Sombun","ดอนสมบูรณ์"
"th_TH","Na Chueak","นาเชือก"
"th_TH","Na Di","นาดี"
"th_TH","Bua Ban","บัวบาน"
"th_TH","Yang Talat","ยางตลาด"
"th_TH","Nong Tok Paen","หนองตอกแป้น"
"th_TH","Nong I Thao","หนองอิเฒ่า"
"th_TH","Hua Ngua","หัวงัว"
"th_TH","Hua Na Kham","หัวนาคำ"
"th_TH","Itue","อิตื้อ"
"th_TH","Um Mao","อุ่มเม่า"
"th_TH","Lao Oi","เหล่าอ้อย"
"th_TH","Samakkhi","สามัคคี"
"th_TH","Nong Hin","หนองหิน"
"th_TH","Saeng Badan","แซงบาดาล"
"th_TH","Pha Sawoei","ผาเสวย"
"th_TH","Maha Chai","มหาไชย"
"th_TH","Lam Huai Lua","ลำห้วยหลัว"
"th_TH","Si Somdet","ศรีสมเด็จ"
"th_TH","Somdet","สมเด็จ"
"th_TH","Nong Waeng","หนองแวง"
"th_TH","Mu Mon","หมูม่น"
"th_TH","Non Laem Thong","โนนแหลมทอง"
"th_TH","Non Nam Kliang","โนนน้ำเกลี้ยง"
"th_TH","Non Buri","โนนบุรี"
"th_TH","Non Sila","โนนศิลา"
"th_TH","Na Makhuea","นามะเขือ"
"th_TH","Nikhom","นิคม"
"th_TH","Phu Sing","ภูสิงห์"
"th_TH","Sahatsakhan","สหัสขันธ์"
"th_TH","Kham Sang Thiang","คำสร้างเที่ยง"
"th_TH","Samran","สำราญ"
"th_TH","Samran Tai","สำราญใต้"
"th_TH","Nong Chang","หนองช้าง"
"th_TH","Sao Lao","เสาเล้า"
"th_TH","Khok Khruea","โคกเครือ"
"th_TH","Dong Mun","ดงมูล"
"th_TH","Lam Nong Saen","ลำหนองแสน"
"th_TH","Nong Yai","หนองใหญ่"
"th_TH","Nong Kung Si","หนองกุงศรี"
"th_TH","Nong Bua","หนองบัว"
"th_TH","Nong Suang","หนองสรวง"
"th_TH","Nong Hin","หนองหิน"
"th_TH","Non Sa-at","โนนสะอาด"
"th_TH","Kut Don","กุดโดน"
"th_TH","Kham Mueat Kaeo","คำเหมือดแก้ว"
"th_TH","Kham Yai","คำใหญ่"
"th_TH","Sai Thong","ทรายทอง"
"th_TH","Bueng Na Riang","บึงนาเรียง"
"th_TH","Phimun","พิมูล"
"th_TH","Huai Mek","ห้วยเม็ก"
"th_TH","Hua Hin","หัวหิน"
"th_TH","Khai Nun","ไค้นุ่น"
"th_TH","Kham Bong","คำบง"
"th_TH","Nikhom Huai Phueng","นิคมห้วยผึ้ง"
"th_TH","Nong I But","หนองอีบุตร"
"th_TH","Charoen Sin","เจริญศิลป์"
"th_TH","Khok Sila","โคกศิลา"
"th_TH","Thung Kae","ทุ่งแก"
"th_TH","Ban Lao","บ้านเหล่า"
"th_TH","Nong Paen","หนองแปน"
"th_TH","Tao Ngoi","เต่างอย"
"th_TH","Chan Phen","จันทร์เพ็ญ"
"th_TH","Na Tan","นาตาล"
"th_TH","Bueng Thawai","บึงทวาย"
"th_TH","Chiang Khruea","เชียงเครือ"
"th_TH","Lao Po Daeng","เหล่าปอแดง"
"th_TH","Khok Kong","โคกก่อง"
"th_TH","Non Hom","โนนหอม"
"th_TH","Khamin","ขมิ้น"
"th_TH","Ngio Don","งิ้วด่อน"
"th_TH","Dong Chon","ดงชน"
"th_TH","Dong Mafai","ดงมะไฟ"
"th_TH","Tha Rae","ท่าแร่"
"th_TH","That Choeng Chum","ธาตุเชิงชุม"
"th_TH","That Na Weng","ธาตุนาเวง"
"th_TH","Phang Khwang","พังขว้าง"
"th_TH","Muang Lai","ม่วงลาย"
"th_TH","Nong Lat","หนองลาด"
"th_TH","Huai Yang","ห้วยยาง"
"th_TH","Hang Hong","ฮางโฮง"
"th_TH","Lao Phon Kho","เหล่าโพนค้อ"
"th_TH","Maet Na Thom","แมดนาท่ม"
"th_TH","Dan Muang Kham","ด่านม่วงคำ"
"th_TH","Tong Khop","ตองโขบ"
"th_TH","Charoen Sin","เจริญศิลป์"
"th_TH","Khok Sila","โคกศิลา"
"th_TH","Thung Kae","ทุ่งแก"
"th_TH","Ban Lao","บ้านเหล่า"
"th_TH","Nong Paen","หนองแปน"
"th_TH","Kut Hai","กุดไห"
"th_TH","Kut Bak","กุดบาก"
"th_TH","Na Mong","นาม่อง"
"th_TH","Pho Phaisan","โพธิไพศาล"
"th_TH","Kusuman","กุสุมาลย์"
"th_TH","Na Phiang","นาเพียง"
"th_TH","Na Pho","นาโพธิ์"
"th_TH","Um Chan","อุ่มจาน"
"th_TH","Phaet","แพด"
"th_TH","Kham Ta Kla","คำตากล้า"
"th_TH","Na Tae","นาแต้"
"th_TH","Nong Bua Sim","หนองบัวสิม"
"th_TH","Nikhom Nam Un","นิคมน้ำอูน"
"th_TH","Suwannakham","สุวรรณคาม"
"th_TH","Nong Bua","หนองบัว"
"th_TH","Nong Pling","หนองปลิง"
"th_TH","Non Sa-at","โนนสะอาด"
"th_TH","Dong Nuea","ดงเหนือ"
"th_TH","Dong Mo Thong","ดงหม้อทอง"
"th_TH","Dong Mo Thong Tai","ดงหม้อทองใต้"
"th_TH","Bo Kaeo","บ่อแก้ว"
"th_TH","Muang","ม่วง"
"th_TH","Mai","มาย"
"th_TH","Nong Kwang","หนองกวั่ง"
"th_TH","Huai Lua","ห้วยหลัว"
"th_TH","Choeng Chum","เชิงชุม"
"th_TH","Rai","ไร่"
"th_TH","Chang Ming","ช้างมิ่ง"
"th_TH","Na Nai","นาใน"
"th_TH","Na Hua Bo","นาหัวบ่อ"
"th_TH","Ba Hi","บะฮี"
"th_TH","Phanna","พรรณา"
"th_TH","Phok Noi","พอกน้อย"
"th_TH","Wang Yang","วังยาง"
"th_TH","Sawang","สว่าง"
"th_TH","Rae","แร่"
"th_TH","Hai Yong","ไฮหย่อง"
"th_TH","Ton Phueng","ต้นผึ้ง"
"th_TH","Phang Khon","พังโคน"
"th_TH","Muang Khai","ม่วงไข่"
"th_TH","Khok Phu","โคกภู"
"th_TH","Kok Pla Sio","กกปลาซิว"
"th_TH","Sang Kho","สร้างค้อ"
"th_TH","Lup Lao","หลุบเลา"
"th_TH","Duea Si Khan Chai","เดื่อศรีคันไชย"
"th_TH","Kut Ruea Kham","กุดเรือคำ"
"th_TH","Khua Kai","ขัวก่าย"
"th_TH","Khon Sawan","คอนสวรรค์"
"th_TH","Khu Sakham","คูสะคาม"
"th_TH","That","ธาตุ"
"th_TH","Na Kham","นาคำ"
"th_TH","Na So","นาซอ"
"th_TH","Wanon Niwat","วานรนิวาส"
"th_TH","Si Wichai","ศรีวิชัย"
"th_TH","Nong Waeng","หนองแวง"
"th_TH","Nong Waeng Tai","หนองแวงใต้"
"th_TH","Nong Sanom","หนองสนม"
"th_TH","In Plaeng","อินทร์แปลง"
"th_TH","Kho Khiao","ค้อเขียว"
"th_TH","Kham Bo","คำบ่อ"
"th_TH","Pla Lo","ปลาโหล"
"th_TH","Waritchaphum","วาริชภูมิ"
"th_TH","Nong Lat","หนองลาด"
"th_TH","Waeng","แวง"
"th_TH","Khok Si","โคกสี"
